,class,family,name_vi,order,species,url
1431,Cây gỗ lớn,Thủy tùng Taxaceae,Thông đỏ lá dài,Thủy tùng Taxales,Taxus wallichiana,./chitiet.php?page=32&loai=2&ID=3358
1432,Cây gỗ lớn,Thông Pinaceae,Thông đuôi ngựa,Thông Pinales,Pinus massoniana,./chitiet.php?page=32&loai=2&ID=3454
1433,Cây gỗ lớn,Thông Pinaceae,Thông ba lá,Thông Pinales,Pinus khasya,./chitiet.php?page=32&loai=2&ID=2138
1434,Cây gỗ lớn,Thông Pinaceae,Thông lông gà,Kim giao Podocarpales,Dacrycarpus imbricatus,./chitiet.php?page=32&loai=2&ID=3759
1435,Cây gỗ lớn,Thông Pinaceae,Thông lá dẹp,Thông Pinales,Pinus krempfii,./chitiet.php?page=32&loai=2&ID=3330
1436,Cây gỗ lớn,Thông Pinaceae,Thông năm lá đà  lạt,Thông Pinales,Pinus dalatensis,./chitiet.php?page=32&loai=2&ID=3326
1437,Cây gỗ lớn,Bụt mọc Taxodiaceae,Thông nước,Hoàng đàn Cupressales,Glyptostrobus pensilis,./chitiet.php?page=32&loai=2&ID=3324
1438,Cây gỗ lớn,Thông Pinaceae,Thông pà  cò,Thông Pinales,Pinus fenzeliana,./chitiet.php?page=32&loai=2&ID=3331
1439,Cây gỗ trung bình,Ngũ gia bì Araliaceae,Thông thảo,Hoa tán Apiales,Tetrapanax papyriferus,./chitiet.php?page=32&loai=2&ID=3200
1440,Cây gỗ trung bình,Kim giao Podocarpaceae,Thông tre,Kim giao Podocarpales,Podocarpus neriifolius,./chitiet.php?page=33&loai=2&ID=2140
1441,Cây gỗ lớn,Kim giao Podocarpaceae,Thông tre lá ngắn,Kim giao Podocarpales,Podocarpus pilgeri,./chitiet.php?page=33&loai=2&ID=3332
1442,Cây gỗ lớn,Thích Aceraceae,Thích ba thùy,Bồ hòn Sapindales,Acer wilsonii,./chitiet.php?page=33&loai=2&ID=3380
1443,Cây gỗ trung bình,Thích Aceraceae,Thích lá quạt,Bồ hòn Sapindales,Acer flabellatum,./chitiet.php?page=33&loai=2&ID=2240
1444,Cây gỗ trung bình,Thích Aceraceae,Thích lá thuôn,Bồ hòn Sapindales,Acer oblongum,./chitiet.php?page=33&loai=2&ID=3656
1445,Cây gỗ trung bình,Thích Aceraceae,Thích năm thùy,Bồ hòn Sapindales,Acer oliverianum,./chitiet.php?page=33&loai=2&ID=3372
1446,Cây thuốc,Bông Malvaceae,Tháo kén lông,Bông Malvales,Helicteres hirsute,./chitiet.php?page=33&loai=2&ID=2229
1447,Cây gỗ lớn,Thị Ebenaceae,Thị,Thị Ebenales,Diospyros decandra,./chitiet.php?page=33&loai=2&ID=2316
1448,Cây gỗ lớn,Thị Ebenaceae,Thị đài xoăn,Thị Ebenales,Diospyros pilosanthera,./chitiet.php?page=33&loai=2&ID=3936
1449,Cây gỗ trung bình,Thị Ebenaceae,Thị ba ngòi,Thị Ebenales,Diospyros bangoiensis,./chitiet.php?page=33&loai=2&ID=2519
1450,Cây gỗ trung bình,Thuốc bỏng Crassulaceae,Thủy bồn thảo,Cỏ tai hổ Saxifragales,Sedum sarmentosum,./chitiet.php?page=33&loai=2&ID=3180
1451,Cây gỗ trung bình,Mao lương Ranunculaceae,Thổ hoàng liên,Mao lương Ranunculales,Thalictrum foliosum,./chitiet.php?page=33&loai=2&ID=3201
1452,Cây thuốc,Mao lương Ranunculaceae,Thổ hoàng liên lùn,Mao lương Ranunculales,Thalictrum ichangense,./chitiet.php?page=33&loai=2&ID=3808
1453,Cây thuốc,Khúc khắc Smilacaceae,Thổ phục linh,Khúc khắc Smilacales,Smilax glabra,./chitiet.php?page=33&loai=2&ID=3289
1454,Cây thuốc,Mộc hương Aristolochiaceae,Thổ tế tân,Mộc hương Aristolochiales,Asarum caudigerum,./chitiet.php?page=33&loai=2&ID=3026
1455,Cây thuốc,Ngũ gia bì Araliaceae,Thù du ngũ gia bì,Hoa tán Apiales,Evodiopanax evodiifolius,./chitiet.php?page=33&loai=2&ID=3718
1456,Cây thuốc,Đậu Fabaceae,Thóc lép griffith,Đậu Fabales,Desmodium griffithianum,./chitiet.php?page=33&loai=2&ID=3913
1457,Cây thuốc,Ô rô Acanthaceae,Thanh táo,Hoa mõm sói Scrophulariales,Justicia gendarussa,./chitiet.php?page=33&loai=2&ID=2409
1458,Cây thuốc,Cà phê Rubiaceae,Thanh táo rừng,Long đởm Gentianales,Pavetta indicas,./chitiet.php?page=33&loai=2&ID=3565
1459,Cây gỗ trung bình,Thanh thất Simaroubaceae,Thanh thất,Cam Rutales,Ailanthus malabarica,./chitiet.php?page=33&loai=2&ID=2313
1460,Cây gỗ trung bình,Thanh thất Simaroubaceae,Thanh thất núi,Cam Rutales,Ailanthus altissima,./chitiet.php?page=33&loai=2&ID=3914
1461,Cây gỗ trung bình,Thanh thất Simaroubaceae,Thanh thất việt nam,Cam Rutales,Ailanthus vietnamensis,./chitiet.php?page=33&loai=2&ID=2068
1462,Cây thuốc,Đào lộn hột Anacardiaceae,Thanh trà,Cam Rutales,Bouea oppositifolia,./chitiet.php?page=33&loai=2&ID=3373
1463,Cây thuốc,Thông đất Lycopodiaceae,Thạch tùng răng,Thông đất Lycopodiales,Hubergia serrata,./chitiet.php?page=33&loai=2&ID=2125
1464,Cây thuốc,Thủy xương bồ Acoraceae,Thạch xương bồ lá to,Thuỷ xương bồ Acorales,Acorus gramineus,./chitiet.php?page=33&loai=2&ID=3456
1465,Cây gỗ trung bình,Trúc đào Apocynaceae,Thần linh lá nhỏ,Long đởm Gentianales,Kibatalia laurifolia,./chitiet.php?page=33&loai=2&ID=3695
1466,Cây thuốc,Thầu dầu Euphorbiaceae,Thầu dầu,Thầu dầu Euphorbiales,Ricinus communis,./chitiet.php?page=33&loai=2&ID=2561
1467,Cây gỗ nhỏ,Thầu dầu Euphorbiaceae,Thẩu tấu hạt tròn,Thầu dầu Euphorbiales,Aporosa sphaerosperma,./chitiet.php?page=33&loai=2&ID=2098
1468,Cây gỗ trung bình,Thầu dầu Euphorbiaceae,Thẩu tấu khác gốc,Thầu dầu Euphorbiales,Aporosa dioica,./chitiet.php?page=33&loai=2&ID=2501
1469,Cây gỗ trung bình,Thầu dầu Euphorbiaceae,Thẩu tấu lông,Thầu dầu Euphorbiales,Aporusa villosa,./chitiet.php?page=33&loai=2&ID=2502
1470,Cây gỗ nhỏ,Thầu dầu Euphorbiaceae,Thẩu tấu lá dày,Thầu dầu Euphorbiales,Aporosa tetrapleura,./chitiet.php?page=33&loai=2&ID=2507
1471,Cây thuốc,Gừng Zingiberaceae,Thảo quả,Gừng Zingiberales,Amomum aromaticum,./chitiet.php?page=33&loai=2&ID=3436
1472,Cây thuốc,Thương lục Phytolaccaceae,Thương lục,Cẩm chướng Caryophyllales,Phytolacca acinosa,./chitiet.php?page=33&loai=2&ID=2334
1473,Cây thuốc,Măng tây Asparagaceae,Thiên môn,Măng tây Asparagales,Asparagus cochinchinensis,./chitiet.php?page=33&loai=2&ID=3463
1474,Cây leo thân gỗ,Măng tây Asparagaceae,Thiên môn ráng,Măng tây Asparagales,Asparagus filicinus,./chitiet.php?page=33&loai=2&ID=3223
1475,Cây thuốc,Ráy Araceae,Thiên niên kiện,Ráy Areales,Homalonena occulta,./chitiet.php?page=33&loai=2&ID=3461
1476,Cây phụ sinh,Tuế Cycadaceae,Thiên tuế chìm,Tuế Cycadales,Cycas simplicipinna,./chitiet.php?page=33&loai=2&ID=3653
1477,Cây thuốc,Cà phê Rubiaceae,Thiến thảo,Long đởm Gentianales,Rubia cordifolia,./chitiet.php?page=33&loai=2&ID=3175
1478,Cây gỗ trung bình,Đinh Bignoniaceae,Thiết đinh lá bẹ,Hoa mõm sói Scrophulariales,Markhamia stipulata var. pierrei,./chitiet.php?page=33&loai=2&ID=3482
1479,Cây gỗ lớn,Thông Pinaceae,Thiết sam đông bắc,Thông Pinales,Tsuga chinensis,./chitiet.php?page=33&loai=2&ID=3334
1480,Cây gỗ lớn,Thông Pinaceae,Thiết sam giả lá ngắn,Thông Pinales,Pseudotsuga brevifolia,./chitiet.php?page=33&loai=2&ID=3888
1481,Cây gỗ nhỏ,Đơn nem Myrsinaceae,Thiết tồn,Anh thảo Primulalales,Myrsine semiserrata,./chitiet.php?page=33&loai=2&ID=3143
1482,Cây gỗ lớn,Sim Myrtaceae,Thoa,Sim Myrtales,Acmena acuminatissima,./chitiet.php?page=33&loai=2&ID=3003
1483,Cây thuốc,Hoa môi Laminaceae,Thuỷ cầm trung quốc,Hoa môi Lamiales,Mesona chinensis,./chitiet.php?page=33&loai=2&ID=3135
1484,Cây thuỷ sinh,Thuỷ nữ Menyanthaceae,Thuỷ nữ ấn độ,Long đởm Gentianales,Nymphoides indica,./chitiet.php?page=33&loai=2&ID=3525
1485,Cây gỗ trung bình,Vòi voi Boraginaceae,Thuốc mọi,Vòi voi Boraginales,Tournefortia montana,./chitiet.php?page=34&loai=2&ID=3206
1486,Cây thuốc,Na Annonaceae,Thuốc thượng,Na Annonales,Phaeanthus vietnamensis,./chitiet.php?page=34&loai=2&ID=3490
1487,Cây gỗ trung bình,Màn màn Capparaceae,Ti ran tía,Màn màn Capparales,Tirania purpurea,./chitiet.php?page=34&loai=2&ID=3204
1488,Cây phụ sinh,Thiên lý Asclepiadaceae,Tiết căn,Long đởm Gentianales,Sarcostemma acidum,./chitiet.php?page=34&loai=2&ID=3715
1489,Cây gỗ nhỏ,Chè Theaceae,Trà hoa gilbert,Chè Theales,Camellia gilbertii,./chitiet.php?page=34&loai=2&ID=3047
1490,Cây gỗ nhỏ,Chè Theaceae,Trà hoa hà mi,Chè Theales,Camellia hamyenensis,./chitiet.php?page=34&loai=2&ID=2613
1491,Cây gỗ nhỏ,Chè Theaceae,Trà hoa quả bẹt,Chè Theales,Camellia pleurocarpa,./chitiet.php?page=34&loai=2&ID=3048
1492,Cây gỗ nhỏ,Chè Theaceae,Trà hoa vàng,Chè Theales,Camellia dormoyana,./chitiet.php?page=34&loai=2&ID=2458
1493,Cây gỗ nhỏ,Chè Theaceae,Trà hoa vàng đài to,Chè Theales,Camellia megasepala,./chitiet.php?page=34&loai=2&ID=3863
1494,Cây gỗ nhỏ,Chè Theaceae,Trà hoa vàng chanh,Chè Theales,Camellia euphlebia,./chitiet.php?page=34&loai=2&ID=2614
1495,Cây gỗ nhỏ,Thầu dầu Euphorbiaceae,Trà hoang,Thầu dầu Euphorbiales,Actephila excelsa,./chitiet.php?page=34&loai=2&ID=2492
1496,Cây gỗ nhỏ,Chè Theaceae,Trà sốp,Chè Theales,Camellia fleuryi,./chitiet.php?page=34&loai=2&ID=3046
1497,Cây gỗ nhỏ,Chè Theaceae,Trà xanh,Chè Theales,Camellia sinensis,./chitiet.php?page=34&loai=2&ID=3385
1498,Cây ngập mặn,Bông Malvaceae,Tra làm chiếu,Bông Malvales,Hibiscus tiliaceus,./chitiet.php?page=34&loai=2&ID=2542
1499,Cây ngập mặn,Bông Malvaceae,Tra lâm vồ,Bông Malvales,Thespesia populnea,./chitiet.php?page=34&loai=2&ID=2328
1500,Cây gỗ nhỏ,Sim Myrtaceae,Tràm nước,Sim Myrtales,Melaleuca leucadendra,./chitiet.php?page=34&loai=2&ID=2467
1501,Cây gỗ trung bình,Trôm Sterculiaceae,Trôm đồng nai,Bông Malvales,Pterocymbium dongnaiensis,./chitiet.php?page=34&loai=2&ID=3557
1502,Cây gỗ trung bình,Trôm Sterculiaceae,Trôm cánh thuyền,Bông Malvales,Pterocymbium tinctoriums,./chitiet.php?page=34&loai=2&ID=3564
1503,Cây gỗ lớn,Trôm Sterculiaceae,Trôm hôi,Bông Malvales,Sterculia foetida,./chitiet.php?page=34&loai=2&ID=2564
1504,Cây gỗ lớn,Trôm Sterculiaceae,Trôm hoa nhỏ,Bông Malvales,Sterculia parviflora,./chitiet.php?page=34&loai=2&ID=2147
1505,Cây gỗ lớn,Trôm Sterculiaceae,Trôm màu,Bông Malvales,Firmiana colorata,./chitiet.php?page=34&loai=2&ID=3961
1506,Cây gỗ lớn,Trám Burseraceae,Trám đen,Cam Rutales,Canarium tramdenum,./chitiet.php?page=34&loai=2&ID=3916
1507,Cây gỗ lớn,Trám Burseraceae,Trám nâu,Cam Rutales,Canarium littorale,./chitiet.php?page=34&loai=2&ID=3303
1508,Cây gỗ lớn,Trám Burseraceae,Trám trắng,Cam Rutales,Canarium album,./chitiet.php?page=34&loai=2&ID=3311
1509,Cây gỗ nhỏ,Cam Rutaceae,Trống lá nhỏ,Cam Rutales,Zanthoxylum avicennae,./chitiet.php?page=34&loai=2&ID=3494
1510,Cây thuốc,Trôm Sterculiaceae,Trứng cua lá bố,Bông Malvales,Melochia corchorifolia,./chitiet.php?page=34&loai=2&ID=2171
1511,Cây gỗ nhỏ,Đỗ quyên Ericaceae,Trợ hoa,Đỗ quyên Ericales,Enkianthus quiaqueflorus,./chitiet.php?page=34&loai=2&ID=3083
1512,Cây leo thân gỗ,Bàng Combretaceae,Trâm bầu rụng lá,Sim Myrtales,Combretum deciduum,./chitiet.php?page=34&loai=2&ID=2354
1513,Cây leo thân gỗ,Thiên lý Asclepiadaceae,Trâm hùng,Long đởm Gentianales,Raphistemma hooperianum,./chitiet.php?page=34&loai=2&ID=2422
1514,Cây leo thân gỗ,Thiên lý Asclepiadaceae,Trâm hùng đẹp,Long đởm Gentianales,Raphistemma pulchellum,./chitiet.php?page=34&loai=2&ID=2558
1515,Cây gỗ trung bình,Sim Myrtaceae,Trâm vỏ đen,Sim Myrtales,Syzygium cumini,./chitiet.php?page=34&loai=2&ID=2488
1516,Cây thuốc,Anh thảo Primulaceae,Trân châu,Anh thảo Primulalales,Lysimachia chenii,./chitiet.php?page=34&loai=2&ID=3123
1517,Cây gỗ lớn,Bứa Clusiaceae,Trai,Chè Theales,Garcinia fagraeoides,./chitiet.php?page=34&loai=2&ID=3093
1518,Cây phụ sinh,Long đởm Gentianaceae,Trai tích lan,Long đởm Gentianales,Fagraea ceilanica,./chitiet.php?page=34&loai=2&ID=2238
1519,Cây gỗ trung bình,Mã tiền Loganiaceae,Trai tai,Long đởm Gentianales,Fagraea auriculata,./chitiet.php?page=34&loai=2&ID=3647
1520,Cây ngập mặn,Đước Rhizophoraceae,Trang,Sim Myrtales,Kandelia candel,./chitiet.php?page=34&loai=2&ID=3368
1521,Cây thuốc,Thầu dầu Euphorbiaceae,Trao tráo,Thầu dầu Euphorbiales,Excoecaria indica,./chitiet.php?page=34&loai=2&ID=2532
1522,Cây gỗ nhỏ,Đậu Fabaceae,Trắc việt nam,Đậu Fabales,Dalbergia vietnamensis,./chitiet.php?page=34&loai=2&ID=3782
1523,Cây gỗ lớn,Trầm Thymelaeaceae,Trầm hương,Trầm Thymelaeales,Aquilaria crassna,./chitiet.php?page=34&loai=2&ID=3017
1524,Cây gỗ nhỏ,Nhài Oleaceae,Trần bì trung quốc,Nhài Oleales,Fraxinnus chinensis,./chitiet.php?page=34&loai=2&ID=3092
1525,Cây gỗ trung bình,Thầu dầu Euphorbiaceae,Trẩu,Thầu dầu Euphorbiales,Vernicia montana,./chitiet.php?page=34&loai=2&ID=2495
1526,Cây gỗ trung bình,Thầu dầu Euphorbiaceae,Trẩu hoa đỏ,Thầu dầu Euphorbiales,Aleurites fordii,./chitiet.php?page=34&loai=2&ID=2038
1527,Cây thân rỗng,Cỏ Poaceae,Trúc đũa,Cỏ Poales,Sasa japonica,./chitiet.php?page=34&loai=2&ID=3286
1528,Cây gỗ trung bình,Cỏ Poaceae,Trúc đùi gà,Cỏ Poales,Bambusa ventricosa,./chitiet.php?page=34&loai=2&ID=3224
1529,Cây thân rỗng,Cỏ Poaceae,Trúc đen,Cỏ Poales,Phyllostachys nigra,./chitiet.php?page=34&loai=2&ID=3271
1530,Cây thân rỗng,Cỏ Poaceae,Trúc vuông,Cỏ Poales,Chimonobambusa quadrangularis,./chitiet.php?page=35&loai=2&ID=3236
1531,Cây gỗ lớn,Bồ hòn Sapindaceae,Trường ngân,Bồ hòn Sapindales,Amesiodendron chinense,./chitiet.php?page=35&loai=2&ID=3013
1532,Cây thuốc,Trung quân Ancistrocladaceae,Trung quân,Trung quân Ancistrocladales,Ancistrocladus tectorius,./chitiet.php?page=35&loai=2&ID=3359
1533,Cây thuốc,Tuế Cycadaceae,Tuế ba lan sa,Tuế Cycadales,Cycas balansae,./chitiet.php?page=35&loai=2&ID=3319
1534,Cây thuốc,Tuế Cycadaceae,Tuế biển,Tuế Cycadales,Cycas litoralis,./chitiet.php?page=35&loai=2&ID=3658
1535,Cây thuốc,Tuế Cycadaceae,Tuế cà ná,Tuế Cycadales,Cycas lindstromii,./chitiet.php?page=35&loai=2&ID=3650
1536,Cây thuốc,Tuế Cycadaceae,Tuế lá xẻ,Tuế Cycadales,Cycas micholitzii,./chitiet.php?page=35&loai=2&ID=3320
1537,Cây thuốc,Tuế Cycadaceae,Tuế lược,Tuế Cycadales,Cycas pectinata,./chitiet.php?page=35&loai=2&ID=3321
1538,Cây thuốc,Tuế Cycadaceae,Tuế lược thuôn,Tuế Cycadales,Cycas elongata,./chitiet.php?page=35&loai=2&ID=3648
1539,Cây thuốc,Tuế Cycadaceae,Tuế sơ va liê,Tuế Cycadales,Cycas chevalieri,./chitiet.php?page=35&loai=2&ID=3659
1540,Cây thuốc,Tuế Cycadaceae,Tuế sơn trà,Tuế Cycadales,Cycas inermis,./chitiet.php?page=35&loai=2&ID=3660
1541,Cây thuốc,Tuế Cycadaceae,Tuế xẻ đôi,Tuế Cycadales,Cycas bifida,./chitiet.php?page=35&loai=2&ID=3657
1542,Cây thuốc,Tuế Cycadaceae,Tuế xẻ lông chim nhiều lần,Tuế Cycadales,Cycas multipinnata,./chitiet.php?page=35&loai=2&ID=3661
1543,Cây gỗ lớn,Đăng Datiscaceae,Tung,Thu hải đường Begoniales,Tetrameles nudiflora,./chitiet.php?page=35&loai=2&ID=3280
1544,Cây thuốc,Tiết dê Menispermaceae,Vàng đắng,Mao lương Ranunculales,Coscinium fenestratum,./chitiet.php?page=35&loai=2&ID=3061
1545,Cây gỗ trung bình,Đậu Fabaceae,Vàng anh,Đậu Fabales,Saraca dives,./chitiet.php?page=35&loai=2&ID=2403
1546,Cây gỗ trung bình,Bứa Clusiaceae,Vàng nhựa,Chè Theales,Garcinia villersianna,./chitiet.php?page=35&loai=2&ID=2124
1547,Cây gỗ trung bình,Ngọc lan Magnoliaceae,Vàng tâm,Ngọc lan Magnoliales,Manglietia dandyi,./chitiet.php?page=35&loai=2&ID=3575
1548,Cây gỗ lớn,Đậu Fabaceae,Vông đông,Đậu Fabales,Erythrina fusca,./chitiet.php?page=35&loai=2&ID=2123
1549,Cây gỗ trung bình,Đậu Fabaceae,Vông hoa hẹp,Đậu Fabales,Erythrina stricta,./chitiet.php?page=35&loai=2&ID=3928
1550,Cây gỗ lớn,Đậu Fabaceae,Vông nem,Đậu Fabales,Erythrina variegata,./chitiet.php?page=35&loai=2&ID=2174
1551,Bò sát,Vích Cheloniidae,Vích,Rùa Testudinata,Lepidochelys olivacea,./chitiet.php?page=35&loai=2&ID=5078
1552,Cây gỗ lớn,Cà phê Rubiaceae,Vỏ dụt,Long đởm Gentianales,Hymenodictyon excelsum,./chitiet.php?page=35&loai=2&ID=2466
1553,Cây gỗ trung bình,Chè Theaceae,Vối thuốc,Chè Theales,Schima wallichii,./chitiet.php?page=35&loai=2&ID=3602
1554,Cây gỗ trung bình,Lộc vừng Lecythidaceae,Vừng,Lộc vừng Lecythidales,Careya sphaerica,./chitiet.php?page=35&loai=2&ID=3446
1555,Cây thuốc,Thiên lý Asclepiadaceae,Vệ tuyển đồng nai,Long đởm Gentianales,Telectadium dongnaiense,./chitiet.php?page=35&loai=2&ID=3638
1556,Cây gỗ lớn,Thông Pinaceae,Vân sam fansipan,Thông Pinales,Abies delavayi,./chitiet.php?page=35&loai=2&ID=3309
1557,Cây gỗ lớn,Long não Lauraceae,Vù hương,Long não Laurales,Cinnamomum balansae,./chitiet.php?page=35&loai=2&ID=3052
1558,Cây gỗ lớn,Dầu Dipterocarpaceae,Vên vên,Bông Malvales,Anisoptera cochinchinenis,./chitiet.php?page=35&loai=2&ID=3381
1559,Cây gỗ lớn,Bứa Clusiaceae,Vắp,Chè Theales,Mesua ferrea,./chitiet.php?page=35&loai=2&ID=2612
1560,Cây gỗ lớn,Thầu dầu Euphorbiaceae,Vạng trứng,Thầu dầu Euphorbiales,Endospermum chinense,./chitiet.php?page=35&loai=2&ID=2528
1561,Cây gỗ trung bình,Bồ hòn Sapindaceae,Vải guốc,Bồ hòn Sapindales,Nephelium chryseum,./chitiet.php?page=35&loai=2&ID=2166
1562,Cây ngập mặn,Đước Rhizophoraceae,Vẹt đen,Sim Myrtales,Bruguiera sexangula,./chitiet.php?page=35&loai=2&ID=3363
1563,Cây ngập mặn,Đước Rhizophoraceae,Vẹt dù,Sim Myrtales,Bruguiera gymnorrhiza,./chitiet.php?page=35&loai=2&ID=3361
1564,Cây ngập mặn,Đước Rhizophoraceae,Vẹt khang,Sim Myrtales,Bruguiera cylindrica,./chitiet.php?page=35&loai=2&ID=3304
1565,Cây ngập mặn,Đước Rhizophoraceae,Vẹt tách,Sim Myrtales,Bruguiera parviflora,./chitiet.php?page=35&loai=2&ID=3362
1566,Cây thuốc,Tỏi độc Melanthiaceae,Võ diệp liên,Hành Liliales,Petrosavia sakuraii,./chitiet.php?page=35&loai=2&ID=3270
1567,Cây gỗ nhỏ,Cam Rutaceae,Vương tùng,Cam Rutales,Murraya glabra,./chitiet.php?page=35&loai=2&ID=3141
1568,Cây gỗ trung bình,Mua Melastomataceae,Việt hoa poilane,Sim Myrtales,Vietsenia poilanei,./chitiet.php?page=35&loai=2&ID=3211
1569,Cây gỗ trung bình,Mua Melastomataceae,Việt hoa trục cao,Sim Myrtales,Vietsenia scaposa,./chitiet.php?page=35&loai=2&ID=3212
1570,Cây cảnh,Hồng xiêm Sapotaceae,Viết,Hồng xiêm Sapotales,Mimusops elengii,./chitiet.php?page=35&loai=2&ID=2333
1571,Cây gỗ lớn,Xoan Meliaceae,Xà cừ,Cam Rutales,Khaya senegalensis,./chitiet.php?page=35&loai=2&ID=3867
1572,Cây thuốc,Cam Rutaceae,Xáo tam phân,Cam Rutales,Paramignya trimera,./chitiet.php?page=35&loai=2&ID=3786
1573,Cây gỗ trung bình,Đước Rhizophoraceae,Xăng mã nguyên,Sim Myrtales,Carallia brachiata,./chitiet.php?page=35&loai=2&ID=3364
1574,Cây gỗ trung bình,Cà phê Rubiaceae,Xăng tôn,Long đởm Gentianales,Xantonneopsis robinsonii,./chitiet.php?page=35&loai=2&ID=3215
1575,Cây thuốc,Cà phê Rubiaceae,Xú hương biên hòa,Long đởm Gentianales,Lasianthus hoaensis,./chitiet.php?page=36&loai=2&ID=3116
1576,Cây thuốc,Dây gối Celastraceae,Xạ đen,Dây gối Celastrales,Celastrus hindsu,./chitiet.php?page=36&loai=2&ID=3459
1577,Cây gỗ lớn,Xoan Meliaceae,Xương mộc,Cam Rutales,Toona sureni,./chitiet.php?page=36&loai=2&ID=2096
1578,Cây gỗ nhỏ,Hồng xiêm Sapotaceae,Xưng đào,Hồng xiêm Sapotales,Aesandra dongnaiensis,./chitiet.php?page=36&loai=2&ID=3008
1579,Cây gỗ lớn,Dây gối Celastraceae,Xưng da,Dây gối Celastrales,Siphonodon celastrineus,./chitiet.php?page=36&loai=2&ID=3278
1580,Cây gỗ lớn,Đào lộn hột Anacardiaceae,Xoài đồng nai,Cam Rutales,Mangifera dongnaiensis,./chitiet.php?page=36&loai=2&ID=2483
1581,Cây gỗ lớn,Đào lộn hột Anacardiaceae,Xoài quả cánh,Cam Rutales,Swintonia floribunda,./chitiet.php?page=36&loai=2&ID=3934
1582,Cây gỗ trung bình,Xoan Meliaceae,Xoan,Cam Rutales,Melia azedarach,./chitiet.php?page=36&loai=2&ID=3523
1583,Cây gỗ lớn,Đậu Fabaceae,Xoay,Đậu Fabales,Dialium cochinchinensis,./chitiet.php?page=36&loai=2&ID=3072
1584,Cây thuốc,Ô rô Acanthaceae,Xuân hoa núi,Hoa mõm sói Scrophulariales,Pseuderanthemum graciflorum,./chitiet.php?page=36&loai=2&ID=3880
1585,Cây thuốc,Ô rô Acanthaceae,Xuân hoa răng,Hoa mõm sói Scrophulariales,Pseuderanthemum crenulatum,./chitiet.php?page=36&loai=2&ID=3929
1586,Cây gỗ trung bình,Trám Burseraceae,Xuyên mộc,Cam Rutales,Dacryodes rostrata,./chitiet.php?page=36&loai=2&ID=2242
1587,Cây thuốc,Ô rô Acanthaceae,Xuyên tâm liên,Long đởm Gentianales,Andrographis paniculata,./chitiet.php?page=36&loai=2&ID=3643
1588,Cây thuốc,Yến phi Colchicaceae,Yến phi,Hành Liliales,Iphigenia indica,./chitiet.php?page=36&loai=2&ID=3260
1589,Cây phụ sinh,,zezo,Phong lan Orchidales,Chua co ten,./chitiet.php?page=36&loai=2&ID=3774
1590,Lan đất,Phong lan Orchidaceae,zezo -  Lan huệ đá,Phong lan Orchidales,Vrydagzynea formosana,./chitiet.php?page=36&loai=2&ID=2359
1591,Cây gỗ nhỏ,Đỗ quyên Ericaceae,zezo - Đỗ quyên chuni,Đỗ quyên Ericales,Rhododendron chunii,./chitiet.php?page=36&loai=2&ID=3492
1592,Cây gỗ trung bình,Đỗ quyên Ericaceae,zezo - Đỗ quyên hoa đỏ,Đỗ quyên Ericales,Rhododendron tanastylum,./chitiet.php?page=36&loai=2&ID=3630
1593,Cây gỗ nhỏ,Đỗ quyên Ericaceae,zezo - Đỗ quyên nhỏ lá dày,Đỗ quyên Ericales,Rhododendron sororium,./chitiet.php?page=36&loai=2&ID=3554
1594,Cây gỗ nhỏ,Đỗ quyên Ericaceae,zezo - Đỗ quyên vân nam,Đỗ quyên Ericales,Rhododendron yunnanensis,./chitiet.php?page=36&loai=2&ID=3624
